E18_Physical_Stuff	E18_Physical_Thing
E22_Man_Made_Object	E22_Human_Made_Object
E24_Physical_Man_Made_Thing	E24_Physical_Human_Made_Thing
E25_Man_Made_Feature	E25_Human_Made_Feature
E8_Acquisition_Event	E8_Acquisition
E10_Transfer_of_Custody	E10_Transfer_of_Custody
E13_Attribute_Assignment	E13_Attribute_Assignment
E14_Condition_Assessment	E14_Condition_Assessment
E15_Identifier_Assignment	E15_Identifier_Assignment
E17_Type_Assignment	E17_Type_Assignment
E19_Physical_Object	E19_Physical_Object
E1_CRM_Entity	E1_CRM_Entity
E20_Biological_Object	E20_Biological_Object
E21_Person	E21_Person
E26_Physical_Feature	E26_Physical_Feature
E27_Site	E27_Site
E28_Conceptual_Object	E28_Conceptual_Object
E29_Design_or_Procedure	E29_Design_or_Procedure
E2_Temporal_Entity	E2_Temporal_Entity
E30_Right	E30_Right
E31_Document	E31_Document
E32_Authority_Document	E32_Authority_Document
E33_Linguistic_Object	E33_Linguistic_Object
E34_Inscription	E34_Inscription
E35_Title	E35_Title
E36_Visual_Item	E36_Visual_Item
E37_Mark	E37_Mark
E39_Actor	E39_Actor
E3_Condition_State	E3_Condition_State
E40_Legal_Body	E40_Legal_Body
E41_Appellation	E41_Appellation
E42_Identifier	E42_Identifier
E44_Place_Appellation	E44_Place_Appellation
E45_Address	E45_Address
E46_Section_Definition	E46_Section_Definition
E47_Spatial_Coordinates	E47_Spatial_Coordinates
E48_Place_Name	E48_Place_Name
E49_Time_Appellation	E49_Time_Appellation
E4_Period	E4_Period
E50_Date	E50_Date
E51_Contact_Point	E51_Contact_Point
E52_Time_Span	E52_Time_Span
E53_Place	E53_Place
E54_Dimension	E54_Dimension
E55_Type	E55_Type
E56_Language	E56_Language
E57_Material	E57_Material
E58_Measurement_Unit	E58_Measurement_Unit
E59_Primitive_Value	E59_Primitive_Value
E5_Event	E5_Event
E60_Number	E60_Number
E61_Time_Primitive	E61_Time_Primitive
E62_String	E62_String
E63_Beginning_of_Existence	E63_Beginning_of_Existence
E64_End_of_Existence	E64_End_of_Existence
E65_Creation	E65_Creation
E66_Formation	E66_Formation
E67_Birth	E67_Birth
E68_Dissolution	E68_Dissolution
E69_Death	E69_Death
E6_Destruction	E6_Destruction
E70_Thing	E70_Thing
E71_Human_Made_Thing	E71_Human_Made_Thing
E72_Legal_Object	E72_Legal_Object
E73_Information_Object	E73_Information_Object
E74_Group	E74_Group
E75_Conceptual_Object_Appellation	E75_Conceptual_Object_Appellation
E77_Persistent_Item	E77_Persistent_Item
E78_Curated_Holding	E78_Curated_Holding
E79_Part_Addition	E79_Part_Addition
E7_Activity	E7_Activity
E80_Part_Removal	E80_Part_Removal
E81_Transformation	E81_Transformation
E82_Actor_Appellation	E82_Actor_Appellation
E83_Type_Creation	E83_Type_Creation
E84_Information_Carrier	E84_Information_Carrier
E85_Joining	E85_Joining
E86_Leaving	E86_Leaving
E87_Curation_Activity	E87_Curation_Activity
